example_id                                                                         | status | run_time        |
./spec/models/user_spec.rb[1:9:1]                                                  | passed | 0.14276 seconds |
./spec/models/user_spec.rb[1:9:2]                                                  | passed | 0.11704 seconds |
./spec/models/user_spec.rb[1:10:1]                                                 | passed | 0.12607 seconds |
./spec/models/user_spec.rb[1:11:1:1]                                               | passed | 0.2138 seconds  |
./spec/models/user_spec.rb[1:11:2:1]                                               | passed | 0.1355 seconds  |
./spec/models/user_spec.rb[1:12:1:1]                                               | passed | 0.18876 seconds |
./spec/models/user_spec.rb[1:12:2:1]                                               | passed | 0.19809 seconds |
./spec/models/user_spec.rb[1:12:3:1]                                               | passed | 0.19411 seconds |
./spec/policies/admin_policy_spec.rb[1:1:1]                                        | passed | 0.2626 seconds  |
./spec/policies/admin_policy_spec.rb[1:2:1]                                        | passed | 0.24007 seconds |
./spec/policies/bill_policy_spec.rb[1:1:1]                                         | passed | 0.13739 seconds |
./spec/policies/billing_contract_policy_spec.rb[1:1:1]                             | passed | 0.14284 seconds |
./spec/policies/company_policy_spec.rb[1:1:1]                                      | passed | 0.13502 seconds |
./spec/policies/osbb_policy_spec.rb[1:1:1]                                         | passed | 0.13676 seconds |
./spec/policies/payment_policy_spec.rb[1:1:1]                                      | passed | 0.13913 seconds |
./spec/policies/user_policy_spec.rb[1:1:1]                                         | passed | 0.13964 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:1:1:1]                                 | passed | 0.23741 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:1:1:2]                                 | passed | 0.2215 seconds  |
./spec/requests/telegram_webhooks_spec.rb[1:1:2:1]                                 | passed | 0.2513 seconds  |
./spec/requests/telegram_webhooks_spec.rb[1:1:2:2]                                 | passed | 0.17687 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:2:1:1]                                 | passed | 0.22131 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:2:2:1]                                 | passed | 0.20741 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:3:1]                                   | passed | 0.19771 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:4:1:1]                                 | passed | 0.26391 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:4:2:1]                                 | passed | 0.18916 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:5:1:1]                                 | passed | 0.22473 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:5:1:2]                                 | passed | 0.20943 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:5:2:1]                                 | passed | 0.20126 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:6:1]                                   | passed | 0.24715 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:7:1:1]                                 | passed | 0.33953 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:7:2:1]                                 | passed | 0.34567 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:8:1]                                   | passed | 0.20234 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:9:1]                                   | passed | 0.21966 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:10:1]                                  | passed | 0.30891 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:10:2]                                  | passed | 0.26157 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:10:3]                                  | passed | 0.23911 seconds |
./spec/requests/telegram_webhooks_spec.rb[1:10:4]                                  | passed | 0.25686 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:1]                                  | passed | 0.1617 seconds  |
./spec/workers/calculate_bill_worker_spec.rb[1:2]                                  | passed | 0.183 seconds   |
./spec/workers/calculate_bill_worker_spec.rb[1:3:1:1]                              | passed | 0.23085 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:4:1:1]                              | passed | 0.26967 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:5:1:1]                              | passed | 0.22771 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:5:1:2]                              | passed | 0.20869 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:5:2:1]                              | passed | 0.22297 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:5:2:2]                              | passed | 0.27102 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:6:1:1]                              | passed | 0.23611 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:6:1:2]                              | passed | 0.25497 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:6:2:1]                              | passed | 0.29062 seconds |
./spec/workers/calculate_bill_worker_spec.rb[1:6:2:2]                              | passed | 0.2176 seconds  |
./spec/workers/sign_up_email_sender_worker_spec.rb[1:1]                            | passed | 0.13085 seconds |
./spec/workers/sign_up_email_sender_worker_spec.rb[1:2]                            | passed | 0.33169 seconds |
